,pheno1
201,1.0
481,4.406425440233364
183,7.902767978662853
21,12.005183593896447
341,13.079709373820728
461,2.589706370095664
54,9.964865538616664
112,7.525263547147872
141,5.425127674832815
210,10.087451376053206
380,6.9237221394538455
4,11.45693119502294
483,9.02706975359382
204,8.795962109629723
40,13.163728824123073
69,10.006103716986347
243,9.174384101065254
467,12.396677026104935
110,9.206758519036162
18,12.863490387274066
368,6.70158914145153
70,11.5102214931399
173,9.445993064387856
381,6.254968368346039
136,9.68382069747756
220,9.479563879084452
315,10.969287451923188
255,6.570607278720107
480,13.280614721733777
416,7.926588664208879
202,8.701445237839998
323,8.063136338473463
434,8.491954141447515
357,3.244741369824954
277,6.543438284542413
394,12.493008333524635
179,13.369786426529728
462,16.88088251161164
497,8.142517234724826
373,12.187281373481134
178,11.16793541669174
300,8.750098121468941
306,8.307419186406479
209,7.13715755528446
6,13.062288389776338
185,13.095610281096848
215,5.2964819649479535
33,11.662014712607023
74,8.952310326458468
395,5.418178714068341
425,7.227716557140492
457,5.058069775446246
488,10.113370761659494
285,10.878106098300863
260,9.124973685719745
72,6.2334482148671295
251,6.043546425987094
392,7.1060123656677705
105,9.919540501808818
167,11.511508422915798
151,7.074539245439063
370,5.242375270775327
11,12.680294126329883
94,8.008089490567516
387,10.200718073842928
149,8.350589749431407
275,8.84376402464467
415,9.115780260595429
130,7.673675748937637
279,8.087931364503458
211,9.741906691861596
106,14.718777844660297
349,7.048864566314911
64,9.62895069666508
242,3.726407173313281
99,4.34563090979077
57,5.340804837108001
294,4.807038093916426
78,6.371357433647574
465,7.341920666637337
307,11.602304424572315
337,6.033600668595602
137,8.55289408563377
428,8.950516185253218
261,7.928311004882769
426,8.129657144075313
89,5.418823157335018
36,9.265504253009466
50,8.810078354447636
474,8.603706139141586
142,7.819574079405266
216,13.150942754334874
367,10.17000629401658
163,9.127437640732948
42,14.508600690386787
100,4.99353440666679
47,11.235758518305282
272,5.629654604516625
235,7.237828056871435
194,7.900733398877167
37,3.951113771068628
24,9.918518827511802
256,5.023693186902544
430,10.096272320710913
283,9.773397688690723
363,11.180021050072993
157,6.266914770615643
155,10.069443025628814
299,11.208409641904757
359,11.22188655549538
82,15.7448270527097
113,10.817849259202562
51,14.164507633624265
1,12.654742999671992
303,5.744759892756841
308,12.240870072376994
156,6.8477984349291
452,10.078974969875569
249,7.680840880022567
478,3.039973685596042
160,5.887538137309972
39,15.055205081098151
115,9.575551574019888
60,13.756906904335208
217,9.848502689426908
95,8.211072610520816
227,13.376074206088411
93,5.233316625035841
446,6.90043705449339
197,12.173312879748458
495,8.832833068661683
491,10.025721519958974
175,12.734298322054688
356,5.130843813180914
320,8.757061335247874
489,11.556985826897447
111,11.829067529154411
45,18.140597200356964
117,8.074054266875912
351,8.909106788318665
250,12.014975605610012
347,7.351978024455279
19,8.758041345416064
460,11.51067235336988
218,10.36961166370372
383,8.926244627182335
122,10.810271943015886
270,8.171603000263133
454,12.087743477503988
413,10.98020729079344
324,8.291315487369424
393,9.312385908336411
138,8.987850670089134
439,10.758410897670045
291,8.271440601852468
317,6.410061633424604
28,8.441337868574255
76,10.167414860684604
198,7.703039578172307
336,7.380423325811343
143,6.629699213774073
120,7.023605583487773
433,10.812425451283996
456,3.772065918550487
225,6.679074860536484
48,5.923565477698986
237,5.038278460536512
174,10.049299085050782
236,4.547326275226983
239,4.441068432691169
27,10.875504579182785
150,4.457319784732468
46,8.848368643126086
469,8.276033720436061
96,4.756118248609528
366,8.677013330590494
187,11.380792218405292
63,12.37075966999738
282,9.342024403084546
148,10.10555917859368
119,6.312080208430268
269,5.901967679048584
86,13.659462021624986
219,9.526861280752431
400,8.063080128874157
314,6.488034086389386
405,9.955894022074355
68,7.398099383735783
31,9.314924363240838
244,3.5759972947234395
125,8.845249639191525
132,11.396107116914129
417,9.318428458727258
224,11.42774918665468
126,7.856001749280452
144,9.896071046501811
107,6.343714839333638
399,5.775836161158313
295,7.732488136309353
476,11.388333532836896
473,6.857443762087138
265,5.55459326100281
252,12.656725608705964
499,8.81371289804526
322,15.620263539587754
278,7.837361011965129
343,11.420599704937716
189,9.361750639803528
386,7.785280521185421
15,10.2611606629339
90,11.167926644006068
311,9.652699844450636
479,8.737320130938961
482,5.385803528634634
196,11.34343922597634
75,8.014484871520693
271,7.491281828319099
496,9.75802757420225
490,8.953171762248381
327,12.339868059092812
335,12.38505017752317
73,10.586763370122217
284,13.279238009336243
421,7.882778149532537
388,6.534412981161732
321,9.379783951472168
238,6.51010023061565
121,4.29134460343515
207,8.133237423624964
176,13.070993059658194
71,9.291210870334972
391,9.767889435231051
128,7.282277075307707
318,5.816932178613928
44,15.353530098507996
191,7.4799093869458275
10,9.92878424988606
232,9.197273424887204
397,8.437483735636901
333,7.747721063368953
79,10.824811949600182
345,10.345249616234469
262,10.889829774874432
292,5.786569572089094
146,8.57071675480232
286,11.872692568079906
233,4.453064751712522
23,13.495883460379932
98,6.7564943263540185
20,8.678319557386274
358,11.339215799421336
310,6.0726893598690825
181,11.289736853905495
443,10.391516565432855
135,4.207026828125635
3,5.192366453676575
259,9.172538346981211
334,6.118311228239883
494,7.4317637930956275
52,10.6435751235975
447,10.320875727113108
53,7.874630010891326
401,10.61250303389821
423,8.305598145145005
438,9.592505115437902
80,12.262902289231498
77,7.998288509706519
313,4.278665697040414
432,8.506108822215486
129,6.605984103827609
85,14.761855037120776
193,6.439030593567836
104,11.932128456152295
325,11.344981465421537
84,11.845098199679814
379,12.035764471810502
231,7.421354137434357
376,10.75903990757887
263,7.133071808221275
338,4.708216122850853
350,7.603492768991959
184,13.995112754614745
326,5.517988413402849
17,10.453150699631408
298,7.774480830992509
66,6.683600901707751
281,11.968270857179434
114,8.086478324248016
199,8.763776929033966
273,7.452453414437057
396,9.282274253077158
297,5.942761953012061
134,8.2445485874028
205,4.3592792674307645
109,9.572852181667958
424,6.069902533907981
398,8.732853390401953
81,6.670399460523626
312,12.234528605473468
83,12.04167702035928
331,5.457795166666838
422,8.862931736932286
328,4.963335500347275
34,6.1885643330937
354,8.544554615201328
41,7.890631122604115
329,8.310972023568022
309,11.248650532177138
362,9.742973807051774
471,9.866074189779994
372,8.296373688649382
319,4.326035161619254
214,8.184856326532191
431,9.759608830960891
498,10.2254318405556
177,10.088774354425942
296,4.158882775409218
412,12.671541635488849
203,7.116873968826058
213,15.075532999220412
32,9.490837491452815
228,5.034014407821603
58,17.265720098358656
382,11.868946787524427
