,pheno2
127,10.95619983512724
713,8.290088082676643
786,9.05096620636659
162,10.197556238100423
51,6.763551297554807
958,5.439751094726757
564,11.86733621337
549,12.963377449897092
32,6.581890103150449
732,8.966120456429827
102,6.510368693100922
748,6.960091167320036
203,13.691974248577695
711,9.971005209335658
425,9.362488251722713
969,6.34186404343812
458,14.988637282852878
41,9.475753334407315
2,12.073569333315708
321,7.924866948439428
595,8.636730745186807
848,10.4394171221156
859,7.4851777611889725
455,7.426405422445803
457,13.777248152926289
911,7.686793995014483
194,11.65499441506835
16,13.455830066019168
324,10.3643454436898
521,11.47712658449269
764,7.637114429915462
79,15.724809623659874
750,10.16723439755352
452,13.96983178719798
552,11.199664819828588
818,6.062500013999745
330,10.20447873632348
637,9.505312259603985
574,9.058960709970547
926,17.765312300186768
384,8.703385582678674
257,8.899634102802194
537,13.212280985421168
389,15.83852846806515
265,6.545950264821007
913,14.577274485120853
758,6.071504197834841
205,12.590899322124624
337,7.7647941581889715
169,10.44921719611267
865,8.888489993387935
935,8.941242178570914
568,15.903534889934692
214,11.095221690373398
893,11.099132412951308
248,6.108802553745455
992,9.609711032830354
413,5.944185783419574
133,9.163271440520576
490,15.441468912432953
430,9.169249787501377
903,6.057028950573052
106,13.806421579611817
348,9.145910105823194
507,14.788918160672582
56,8.97032223282901
233,8.94699329861427
810,6.732220043301117
593,11.854517445888696
569,11.575205920974897
192,10.74721531946222
995,7.492189338368988
125,8.516805261357266
66,5.831568217219312
999,12.26476551514898
534,9.99547046222508
226,8.561284046475748
271,6.257090717177737
558,8.932194727521665
219,6.352176589740085
331,11.282365738994208
78,7.15766017587885
186,10.330293091477904
968,5.859480797452281
536,7.386425964576978
619,8.361779548036859
52,8.936368964809768
368,9.187429836498996
193,10.716228523664348
344,9.127224791525494
434,12.684779948611002
137,7.466995595927042
515,15.098890785873756
891,7.394165256369873
158,4.302934524600907
747,13.484902591801266
122,7.478924549467132
781,7.684622813055109
394,8.291874213264798
881,8.285328964451496
598,11.637448389818989
864,12.80306584162971
514,13.870679605682264
312,14.86975609069962
723,9.6870412914548
97,3.343861788460988
929,8.781431914314929
577,9.364621047898586
364,10.610839164890011
691,8.049129734527758
44,10.499097894460444
183,8.094702009811364
641,8.251603860607648
896,9.241110946357782
977,5.805007582245933
839,16.53794902871495
17,8.917095557741543
431,14.960968624246265
466,9.323197017847331
299,14.614011598382367
373,6.770052494870192
381,7.282614504042266
960,6.396231769933302
447,15.905299047992823
932,9.376248334077916
677,15.90623373085838
38,7.206331366825898
422,8.347219714195546
153,7.340250623825351
946,8.779380138809223
909,6.716283821981226
426,8.653277569323118
664,6.109302608753518
642,8.894249675899061
661,12.128272661146177
562,6.194525050883112
172,16.12018725629463
261,10.468325338756944
695,8.838508653286727
338,5.558247864642404
609,11.29452947044915
418,9.203766882500812
730,6.648352419804891
415,7.503799395880103
263,10.297296849729856
129,5.569777883366232
988,7.245280100153442
555,6.475441221922425
869,9.193979059327043
795,8.659629472307403
266,5.6452006028326345
309,10.285906392510489
141,9.384027908158613
755,5.0863081969645245
302,10.038950893609428
689,11.078704547101776
965,8.2478291908673
923,8.321720989006277
608,11.446507769966312
556,15.098215113257329
484,14.04443157272901
721,8.251431159143308
830,9.112974506511549
607,9.2081909635518
703,14.980745257879782
993,13.94647309314276
411,8.117472575364863
407,10.884444486542447
165,7.799842359731094
104,7.928729608966735
918,10.034910508792604
532,9.69158309877249
681,9.779898554169742
319,13.232444008167612
281,5.710902649865586
531,10.0980320614867
276,6.775240072602067
782,5.970426770837664
978,6.534077400004573
857,4.695725647940824
801,12.405970713454533
516,9.44413730184591
771,10.614414559577234
58,13.774357853385665
778,6.807373470913021
783,14.112135409964136
423,6.8241695289232
377,10.704464766034317
586,8.555617805893032
767,8.392842212352944
800,11.127997890873496
942,11.087755966043307
410,9.638576029293986
884,10.930011112997036
845,14.51226371296504
47,11.752918501171797
882,14.391162036818876
73,5.909402303325412
282,6.364039976207673
182,10.534888489368006
497,8.253758492532015
369,3.794621876087623
208,15.376092165495823
629,7.119661896029095
566,11.302050987734484
221,13.69335197328989
229,13.710178095783531
288,8.492145795724088
272,15.464331585462478
744,15.380176965803845
398,10.155856658035688
838,16.9084624684806
341,6.115448151704808
43,8.967518487307487
442,8.61043803174887
688,8.394839398758814
290,12.234390225524283
543,13.706891395421184
339,10.522732736899254
991,5.999377054798009
359,10.842357567641765
700,14.64946237817459
523,16.190439629632912
788,8.41427151263012
787,10.679370297479169
947,9.190616523059276
551,7.698091370188564
307,9.818703044158388
640,6.896458214590768
306,6.385275364497553
692,9.667700582234543
92,8.335609987850013
469,11.347055548655613
293,6.903662590475811
144,13.671247764954604
207,6.498109787219594
60,4.76244097868446
860,9.741092576746809
889,11.74630672336948
212,8.034920820105755
478,14.58547073364335
31,9.369633207374624
759,9.8069634968467
559,6.922606440747126
231,15.69985361296933
547,12.594692801948336
101,12.9382452807698
901,7.654579168254413
615,8.13330511213981
333,7.525487993544785
256,6.49540292520288
360,12.89411693563675
567,13.25857843250884
320,9.848948150039364
675,12.143715902181594
493,6.509787143023602
371,7.176213083553581
840,13.34298112832266
915,8.233816956822329
546,8.812001872539843
322,10.673812868287277
220,11.481991244193452
710,9.16069263046845
25,10.461839796327268
99,5.4654195872518105
973,17.11120833449796
126,5.626215029544662
814,8.2621399399948
989,8.834357972827101
650,11.75547357144706
974,14.655733827900946
931,9.483801262050829
365,8.303174938180806
842,17.2865410529508
134,8.459654909358985
953,10.893454668007916
139,6.741366520834809
606,8.804476841424648
816,9.076604836808588
908,5.1404969906990585
765,12.180540780953953
554,10.606818581309408
611,9.21146829791546
437,13.182848855844158
355,6.747096200887656
853,10.2401719836692
279,15.827333655095742
984,9.31371566233312
419,9.067338747577748
404,11.99803304740194
95,12.176869301814822
809,11.91516444862564
754,8.335225764831058
887,9.9697818868551
772,7.804116047742711
20,7.37634038870056
510,11.400987661737886
449,15.3182824665889
671,11.823240171170823
905,10.42860468278514
725,4.225095979901019
195,10.396638732615411
553,7.580828689548834
585,9.457389020589098
100,10.304491645693249
659,11.4049876407452
124,5.5837287375826685
474,13.918709829397953
349,5.03549110902055
155,10.21822733196913
760,9.241730936930146
206,12.677279490580943
91,13.57451651306273
486,16.985817810080793
982,10.811247767961582
69,6.669196837629189
70,10.272930735453125
491,11.559050590546118
473,13.293625832840226
768,2.6402934871241053
289,13.908000346084624
535,2.898791585996812
171,11.098442648142951
345,8.705316431496794
540,13.16990529673138
785,11.023044538466143
718,8.95701301558497
135,11.016327856354636
820,3.7103364138553134
247,11.952873484013972
374,6.604311421684662
372,6.609776324751175
827,7.675294580111512
112,9.311606429731365
445,14.769396180255892
679,16.525495527244722
635,13.457875228307657
603,12.48393872799496
29,8.813547068633554
179,8.249292932647265
362,9.261621622534737
696,15.37122624772299
470,13.96133029279741
804,9.470159441469065
987,12.989340080071075
472,15.183379935556385
24,7.010742105653856
784,12.217072817440528
799,6.901090606718022
244,13.286281702012657
954,10.199106188375596
34,13.294974755638355
676,11.795055155443208
668,10.28974837394114
994,11.863475743594972
604,5.292277974747035
898,7.46205433935439
669,10.678378761196306
235,9.96480728755362
105,7.255329820709696
310,9.89384470387682
662,15.080429208176843
682,17.635153593530454
674,6.435525860946122
119,11.79452017247532
351,10.718895805797423
249,8.23625246644641
616,7.237755713980697
234,15.66153186087739
741,6.510226332459881
610,7.681190961472224
651,10.167232937828803
920,9.492043635138948
979,9.22930854202979
285,11.250548981411708
292,13.924558588296572
582,10.217260639642708
170,8.910510446734232
160,9.198912992971744
138,7.793898247005325
876,8.981948478928699
175,15.706592562903063
156,8.214824928838478
109,7.236111825001077
269,9.14707831325922
743,9.697695004963029
503,11.040795996192363
334,15.832226776569492
578,13.28129985788149
11,10.233972849199631
63,9.260553682566613
439,4.652661419192376
572,11.680286757544891
387,8.084776541883372
23,14.163152476098537
14,7.539150685669989
756,11.15247780817981
242,10.552964873309705
927,12.299121270113275
80,9.263751678080286
807,11.899248144929755
697,9.321798847547448
513,11.222120239434602
694,15.629213943838328
421,7.508040538227908
402,8.11263665485076
877,7.982141428034126
998,10.843153665532078
939,10.105480252303394
488,15.83625362908207
520,10.215985593811062
254,9.93809299312204
622,7.2133517270037615
702,11.749702822551209
872,6.437999564646082
386,11.434839481307964
943,7.575744400161149
878,7.425737714429745
329,16.769904451707383
757,8.407213384721352
270,12.871360495898235
962,5.138890077929084
22,8.281898751128274
524,9.181617044958962
952,6.230101217424691
605,10.84162473881913
545,9.415317800508266
846,8.652838604921843
856,7.091385607564687
376,9.238581733735764
107,6.168858368025
890,4.997920329367981
36,7.338804057084813
684,7.924996197172424
215,9.77363648622396
587,9.552127796915368
841,15.166132768970348
751,11.856924074313696
714,9.743223415786511
366,9.748651134309046
240,12.49885803633221
216,8.750869877650171
140,10.165732816545976
414,10.506593728163072
775,6.7203276097448175
644,9.688699215008446
284,8.833706184002743
429,7.644887554132621
769,14.02272649903064
956,8.524044268570856
198,13.563966045170384
218,5.533332685902996
305,5.573616715547109
26,11.79221613212529
352,9.811132280000958
570,10.038582124240746
808,8.343442142858358
259,8.78853349087884
828,7.983252001521714
167,6.8036746598308735
685,6.440973091647654
89,5.603864325769366
612,7.766054475563505
57,10.086834606956383
707,8.638115274309495
852,7.309867965317526
361,11.308216634164223
258,11.561581815766203
649,8.974436688241518
28,3.5980154672937967
949,8.705135201411547
596,7.0214670089328415
85,11.31387030679399
742,15.345653196209508
46,6.116101028275291
704,15.001182339120284
740,5.765465443743013
356,16.574673981391268
316,7.960657521172807
343,4.930654940519422
919,8.501174211692405
353,7.773448215300482
623,10.801364644985298
672,12.767810037048855
600,12.978864747356596
388,8.366867894842741
798,13.297933854852964
451,14.740513823114943
436,10.231393465387608
454,14.308244894768348
462,10.126896132187431
287,8.263971452475761
647,13.443845790127316
408,7.251196613707904
435,7.154166985771983
485,15.792647977881252
459,10.715410850170112
392,7.541040818621785
902,12.980508679446212
665,8.608762391398162
613,8.670039700616273
96,11.22262701168622
529,8.97396692055124
817,8.815805701715082
698,7.755257705811671
895,9.572230974939917
538,9.171945974567585
806,13.045903965825383
246,5.755807382328489
116,7.205139558543648
363,10.335568357223847
308,6.70314739696831
417,10.011761872505923
62,11.426242798386395
620,10.844468166695354
467,12.710676001432168
273,8.579308331622332
506,7.287572624984685
50,10.768787927484476
328,12.846059531972744
464,11.299944224096034
636,10.999778975648676
465,16.643794334997324
4,14.505388924728711
253,5.405241807539452
720,7.137988784166476
544,12.92738757853646
300,6.476849103862454
550,7.4132516598994656
645,10.731210891250456
65,7.764460667450159
336,7.993802395927108
722,11.430963694212023
237,11.937589107650425
204,11.663448296797773
762,12.20088074985965
446,14.486152412095286
511,8.649917768616799
274,7.605382871375212
8,13.510227232501585
680,10.724026980882783
557,12.195029700507252
716,10.949105917152432
9,11.300184057387828
922,5.096217412393649
752,12.824898699271818
519,8.720065390668184
68,5.943953781177727
837,13.797181992343706
115,10.669981580266017
148,7.7525458368550995
304,15.254090665351931
217,17.466135242479368
222,11.467773419234238
921,11.042823228185869
482,8.120771785258
468,16.472974606832402
508,7.001878603795635
983,9.675710806475
311,10.382024416695238
763,10.179623798285096
666,11.805116794261467
815,11.139208535215218
724,7.769689274153411
228,8.518820945473962
161,4.75358241505691
181,10.072383172235588
654,8.68011749340596
843,8.555638660252413
88,12.321178984212969
736,13.01687940568732
209,9.316310465435643
738,7.805680584409933
633,13.878497034097254
27,9.794984544813
184,14.49096520787504
354,7.978930824208581
18,8.701188952816114
894,4.152539868691801
727,12.800668487734274
824,4.276231529045553
501,8.077217382534629
963,4.52984491827358
560,11.144247109898448
260,8.477961728080047
494,13.629008815537723
533,11.45548145342767
483,14.191029859180578
626,7.816797522787231
83,8.661729502149779
189,6.291645329007148
283,13.809882291474326
862,10.42415900568786
518,14.42888283680129
185,9.66902489582105
770,7.801909546987901
873,4.98080240898663
147,3.2878066066852147
504,9.283067459565393
33,12.191634075498234
87,4.934943504720093
589,6.221777756380384
211,11.75405387642464
802,8.429014408291694
686,8.834233317038947
224,10.233572059024114
39,7.574312322760615
854,8.518556897625366
699,14.476128944977049
774,5.982782838243037
15,7.013229693751785
588,8.17959160116793
35,7.520454485347535
191,9.127270981138883
268,6.132048667118037
166,10.576294122620084
113,4.329159694237652
959,10.918127237465551
236,12.73398796664707
581,8.72057999006788
971,4.853997699217161
591,9.622894780277392
315,9.42449629329796
84,7.862410999836117
617,7.8932327248468095
948,9.259825029002087
821,11.348642470610848
110,6.882469922538879
267,10.157368894707911
433,6.773975969597156
313,10.366530493465486
780,7.630467842162171
111,8.210916275529085
886,4.349504918260755
739,11.07858512199568
565,12.28345413379192
794,10.182846213425766
526,10.984368937990228
900,8.387249059381228
892,8.817801714985851
450,5.168308466127243
323,6.96835549594291
879,9.486571673860874
737,17.756959329059434
196,13.98039320051138
225,11.25265047381304
690,9.703826278886403
944,10.182866194077937
202,8.179997837123109
819,9.760838157185438
773,8.285588873943944
541,7.949310267048265
805,10.63543663406854
121,7.969019067637597
395,11.35587890554105
505,4.0090522288365324
667,11.90971012052935
428,5.24460486530764
40,6.197857903388256
687,10.676110342203716
833,7.659717369971033
128,8.822484029367413
187,6.030687133321683
42,6.384358548838358
385,9.72560040847098
655,14.303715765396529
796,6.733164840869261
639,9.158438704870322
325,12.831378899958548
624,6.683706442005938
708,10.009356595413426
393,8.487540536701198
45,7.868261789753199
832,5.541778451430741
646,9.108495322611612
793,13.185444696489125
789,18.992231482284577
776,13.943433676266714
975,11.66907622123505
964,7.097567598108324
836,10.393659179603135
779,10.040912197847444
528,5.403348136919249
177,5.913634068491493
868,10.721640621203276
380,7.491989752412959
143,9.599998535137813
432,14.493324115043604
86,11.35933398091208
803,13.231573639858428
463,11.232626231523671
448,14.896493416759522
438,9.658255796767262
997,14.023520189925406
391,12.428617638196284
55,5.630134727002146
201,14.018140795130329
477,14.370469099179616
906,7.365995463306559
82,7.609469453637665
49,14.965606879111144
985,8.822794499021803
159,5.589110891501883
230,8.418204631864072
123,9.186456252202609
480,13.897166587835883
297,4.558084875490502
753,8.451345915633288
726,7.870468588349116
37,8.476321177782427
945,11.396241934137068
823,6.263017452886485
245,5.661603512318781
152,4.19195330463426
834,4.821115369522071
453,15.481426580310991
597,16.123014152578815
180,7.709272811823377
914,8.847984606586238
601,9.558751352676593
54,6.310809902980879
424,7.066413177497674
719,9.154989725352806
255,8.079034102787038
522,7.463026152730622
880,5.679474305724261
286,4.689803321782827
278,8.061625861223295
440,13.092842169030837
573,11.47811439953044
938,8.783190707872603
298,12.05406887996526
885,8.967902242495581
145,9.228412194586932
481,8.272895523873562
