,sample_ids,pheno2
1023,5353,8.649917768616799
1026,5577,7.254303645863986
1027,5644,11.222120239434602
1029,5717,13.870679605682264
1030,5718,15.098890785873756
1031,5720,9.44413730184591
1035,5757,10.04001552294164
1036,5768,14.42888283680129
1041,5798,8.720065390668184
1042,5800,10.215985593811062
1043,5811,11.47712658449269
1045,5830,7.463026152730622
1047,5832,16.190439629632912
1049,5837,9.181617044958962
1050,5856,12.481099845137413
1052,5865,10.984368937990228
1053,5867,10.696061901082556
1054,5874,5.403348136919249
1055,5890,8.97396692055124
1057,5907,5.052688291292179
1064,6010,10.0980320614867
1065,6011,9.69158309877249
1067,6013,11.45548145342767
1070,6019,9.99547046222508
1071,6020,2.898791585996812
1073,6022,7.386425964576978
1076,6025,13.212280985421168
1079,6035,9.171945974567585
1082,6039,14.27488034793162
1084,6041,13.16990529673138
1086,6043,7.949310267048265
1087,6046,7.775561380488547
1088,6064,13.706891395421184
1089,6069,12.92738757853646
1090,6070,9.415317800508266
1093,6074,8.812001872539843
1095,6077,12.594692801948336
1098,6087,7.993862577367106
1100,6090,12.963377449897092
1102,6092,7.4132516598994656
1103,6094,7.698091370188564
1104,6095,11.199664819828588
1105,6096,7.580828689548834
1106,6097,10.606818581309408
1110,6101,6.475441221922425
1111,6102,15.098215113257329
1112,6104,12.195029700507252
1114,6106,8.932194727521665
1115,6107,6.922606440747126
1116,6108,11.144247109898448
1117,6109,10.29173754084096
1119,6112,6.194525050883112
1122,6115,7.045387583892313
1123,6118,11.86733621337
1124,6119,12.28345413379192
1128,6125,11.302050987734484
1129,6126,13.25857843250884
1131,6131,15.903534889934692
1138,6140,11.575205920974897
1144,6150,10.038582124240746
1145,6151,10.059120718403028
1146,6153,11.680286757544891
1152,6173,11.47811439953044
1154,6177,9.058960709970547
1155,6180,7.779976999454574
1157,6188,11.246069696840186
1159,6191,9.364621047898586
1160,6192,13.28129985788149
1161,6193,11.84035225158849
1163,6195,9.25630011823217
1167,6203,8.72057999006788
1169,6210,10.217260639642708
1172,6217,10.732977962762089
1173,6218,12.521125508682967
1177,6235,9.457389020589098
1178,6237,8.555617805893032
1179,6238,9.552127796915368
1181,6241,8.17959160116793
1182,6242,6.221777756380384
1183,6243,10.239603385835233
1185,6252,9.622894780277392
1186,6255,10.145655297275198
1187,6258,11.854517445888696
1188,6268,8.52031315492499
1189,6276,8.636730745186807
1190,6284,7.0214670089328415
1191,6296,16.123014152578815
1192,6390,11.637448389818989
1199,6739,15.097547994444271
1206,6814,12.978864747356596
1211,6901,9.558751352676593
1212,6903,7.254571303649151
1214,6907,12.48393872799496
1216,6909,5.292277974747035
1217,6911,10.84162473881913
1218,6913,8.804476841424648
1219,6915,9.2081909635518
1220,6917,11.446507769966312
1221,6918,11.29452947044915
1223,6920,7.681190961472224
1225,6923,9.21146829791546
1226,6924,7.766054475563505
1227,6926,8.670039700616273
1229,6929,6.290671227644702
1230,6931,8.13330511213981
1234,6940,7.237755713980697
1235,6943,7.8932327248468095
1238,6951,4.391382917630248
1240,6957,8.361779548036859
1242,6959,10.844468166695354
1243,6960,12.528367510563658
1245,6963,7.2133517270037615
1249,6969,10.801364644985298
1250,6970,6.683706442005938
1256,6979,14.479463680544658
1261,6987,7.816797522787231
1262,6989,7.0967598524988125
1263,6990,11.019050270068732
1264,6992,7.119661896029095
1269,7008,6.391209601310619
1270,7013,7.482838570458525
1271,7014,7.638158741655699
1272,7025,13.878497034097254
1274,7028,10.948413913957516
1276,7033,13.457875228307657
1277,7036,10.999778975648676
1279,7061,9.505312259603985
1281,7063,11.607369384203116
1284,7068,9.158438704870322
1286,7072,6.896458214590768
1288,7081,8.251603860607648
1294,7106,8.894249675899061
1295,7107,14.342613121582488
1296,7109,9.688699215008446
1299,7119,10.731210891250456
1300,7120,9.108495322611612
1302,7126,13.443845790127316
1303,7127,7.34049186537389
1307,7143,8.974436688241518
1308,7147,11.75547357144706
1309,7158,10.167232937828803
1311,7161,10.658368075045146
1312,7162,15.211879964529064
1323,7202,8.68011749340596
1324,7203,14.303715765396529
1326,7208,1.0
1327,7209,6.812524030204124
1328,7213,7.077777741652147
1331,7223,11.4049876407452
1332,7231,7.893417081957578
1334,7244,12.128272661146177
1335,7248,15.080429208176843
1338,7258,8.356799729475764
1339,7268,6.109302608753518
1341,7276,8.608762391398162
1342,7280,11.805116794261467
1343,7282,11.90971012052935
1344,7287,10.28974837394114
1345,7288,10.678378761196306
1346,7296,5.588097022573319
1348,7305,11.823240171170823
1350,7307,12.767810037048855
1352,7316,10.118378711056536
1354,7320,6.435525860946122
1356,7323,12.143715902181594
1357,7327,11.795055155443208
1358,7328,15.90623373085838
1359,7332,7.323445937447474
1360,7333,16.525495527244722
1365,7346,10.724026980882783
1366,7347,9.779898554169742
1369,7353,17.635153593530454
1371,7356,6.2043607341166975
1374,7372,7.924996197172424
1377,7378,6.440973091647654
1380,7384,8.834233317038947
1382,7394,10.676110342203716
1383,7396,8.394839398758814
1385,7411,11.078704547101776
1387,7415,9.703826278886403
1390,7418,8.049129734527758
1391,7419,9.667700582234543
1392,7424,9.20865587797416
1395,7460,15.629213943838328
1396,7461,8.838508653286727
1398,7475,15.37122624772299
1399,7477,9.321798847547448
1406,7523,7.755257705811671
1407,7525,14.476128944977049
1410,7566,14.64946237817459
1411,7568,15.974658801637824
1412,7717,11.749702822551209
1413,7757,14.980745257879782
1417,8037,15.001182339120284
1418,8057,14.517998773629326
1419,8077,9.416946743980628
1424,8227,8.638115274309495
1425,8230,10.009356595413426
1428,8234,9.256644623818362
1430,8236,9.16069263046845
1432,8238,9.971005209335658
1433,8239,11.449973518224803
1434,8240,8.290088082676643
1435,8241,9.743223415786511
1436,8242,11.200609333208988
1437,8243,10.949105917152432
1438,8244,13.160751273526271
1442,8256,8.95701301558497
1447,8284,9.154989725352806
1448,8285,7.137988784166476
1449,8290,8.251431159143308
1452,8307,11.430963694212023
1453,8311,9.6870412914548
1455,8326,7.769689274153411
1458,8337,4.225095979901019
1459,8343,7.870468588349116
1460,8351,12.800668487734274
1461,8354,6.8360773546607865
1464,8366,5.332770007551828
1466,8376,6.648352419804891
1467,8386,9.58270267687154
1469,8419,8.966120456429827
1471,8422,16.02615734319228
1473,8426,8.379554538146692
1474,8427,8.39409726188133
1481,9058,13.01687940568732
1482,9067,17.756959329059434
1487,9079,7.805680584409933
1488,9081,11.07858512199568
1489,9084,5.765465443743013
1490,9085,6.510226332459881
1491,9089,15.345653196209508
1492,9091,9.697695004963029
1494,9099,15.380176965803845
1496,9102,9.150127685492658
1497,9103,7.206451566344582
1498,9104,13.484902591801266
1500,9106,6.960091167320036
1502,9113,10.82640765387025
1504,9115,10.16723439755352
1507,9128,11.856924074313696
1508,9130,12.824898699271818
1511,9134,8.451345915633288
1513,9312,8.335225764831058
1514,9314,5.0863081969645245
1515,9321,11.15247780817981
1519,9339,8.407213384721352
1521,9352,6.071504197834841
1524,9369,9.8069634968467
1526,9371,9.241730936930146
1528,9381,11.915824609442812
1532,9388,12.20088074985965
1535,9392,10.179623798285096
1538,9399,7.637114429915462
1539,9402,12.180540780953953
1541,9405,10.618642276608831
1542,9407,8.392842212352944
1543,9408,2.6402934871241053
1544,9409,14.02272649903064
1545,9412,7.801909546987901
1554,9450,10.614414559577234
1555,9451,7.804116047742711
1557,9453,8.285588873943944
1558,9454,5.982782838243037
1559,9455,6.7203276097448175
1561,9471,13.943433676266714
1562,9476,9.037287103886449
1563,9481,6.807373470913021
1569,9510,10.040912197847444
1574,9515,7.630467842162171
1577,9519,7.684622813055109
1580,9522,5.970426770837664
1582,9524,14.112135409964136
1583,9525,12.217072817440528
1584,9526,11.023044538466143
1585,9527,9.05096620636659
1586,9528,10.679370297479169
1587,9529,8.41427151263012
1589,9531,18.992231482284577
1590,9532,10.65303334569622
1591,9533,9.498021958430586
1595,9537,7.758609866244186
1596,9539,13.185444696489125
1597,9540,10.182846213425766
1598,9541,8.659629472307403
1600,9543,6.733164840869261
1603,9546,11.06844743466649
1604,9547,13.297933854852964
1605,9548,6.901090606718022
1606,9549,11.127997890873496
1609,9552,12.405970713454533
1616,9559,8.429014408291694
1618,9561,13.231573639858428
1620,9564,9.470159441469065
1621,9565,10.63543663406854
1625,9571,13.045903965825383
1626,9573,11.899248144929755
1631,9579,8.343442142858358
1634,9583,11.91516444862564
1638,9587,6.732220043301117
1639,9588,18.26270791236862
1641,9590,12.251772054196277
1643,9592,1.247697427661766
1644,9593,8.2621399399948
1649,9598,11.139208535215218
1652,9601,9.076604836808588
1656,9608,8.815805701715082
1658,9610,6.062500013999745
1661,9613,9.760838157185438
1662,9615,3.7103364138553134
1663,9616,11.348642470610848
1664,9617,5.542071735429859
1665,9619,6.263017452886485
1671,9626,4.276231529045553
1672,9627,4.917140953175072
1674,9629,7.138292142227445
1675,9630,7.675294580111512
1676,9631,7.983252001521714
1680,9635,8.44266140490041
1681,9636,9.112974506511549
1682,9637,6.59018596808737
1684,9639,5.541778451430741
1685,9640,7.659717369971033
1686,9641,4.821115369522071
1692,9647,9.2630836619045
1695,9651,10.393659179603135
1703,9661,13.797181992343706
1705,9664,16.9084624684806
1706,9665,16.53794902871495
1707,9666,13.34298112832266
1709,9668,15.166132768970348
1710,9669,17.2865410529508
1714,9673,8.555638660252413
1715,9676,12.37766053062296
1716,9677,14.51226371296504
1718,9679,8.652838604921843
1720,9681,7.52741468564254
1729,9691,10.4394171221156
1730,9692,10.48482543213817
1732,9694,9.59979692622618
1735,9697,7.530973189522276
1736,9698,7.309867965317526
1737,9699,10.2401719836692
1738,9700,8.518556897625366
1742,9705,7.678696618342471
1743,9706,7.091385607564687
1748,9711,4.695725647940824
1751,9714,8.295234969333045
1753,9717,7.4851777611889725
1754,9718,9.741092576746809
1757,9721,9.220291383716948
1758,9722,10.42415900568786
1759,9723,9.846388528673575
1760,9725,12.80306584162971
1761,9726,8.888489993387935
1762,9727,12.212135112661295
1764,9729,6.9550804670015065
1767,9732,10.721640621203276
1770,9736,9.193979059327043
1772,9738,7.424100063744531
1773,9739,10.520638895438294
1774,9741,6.437999564646082
1775,9743,4.98080240898663
1776,9744,9.294201531349165
1778,9747,5.101085029695638
1779,9748,8.981948478928699
1781,9754,7.982141428034126
1784,9757,7.425737714429745
1786,9759,9.486571673860874
1787,9761,5.679474305724261
1790,9766,8.285328964451496
1792,9769,14.391162036818876
1795,9772,9.285571814919123
1796,9774,10.930011112997036
1797,9775,8.967902242495581
1798,9776,4.349504918260755
1799,9777,9.9697818868551
1803,9781,7.1184685200782445
1804,9782,11.74630672336948
1807,9785,4.997920329367981
1808,9786,7.394165256369873
1809,9787,8.817801714985851
1811,9789,11.099132412951308
1812,9790,4.152539868691801
1815,9793,9.572230974939917
1817,9795,9.241110946357782
1818,9796,8.647344537186893
1820,9798,7.46205433935439
1821,9799,16.703007955527184
1823,9801,8.387249059381228
1824,9802,7.654579168254413
1825,9803,12.980508679446212
1826,9804,6.057028950573052
1828,9806,6.785490952744462
1832,9810,10.42860468278514
1834,9812,7.365995463306559
1835,9813,8.607786337697029
1837,9815,5.1404969906990585
1839,9817,6.716283821981226
1840,9819,11.724149476620736
1841,9820,7.686793995014483
1842,9821,14.027286195867914
1846,9825,14.577274485120853
1848,9827,8.847984606586238
1849,9828,8.233816956822329
1850,9830,8.771788167185928
1851,9831,8.895815840487716
1852,9832,10.034910508792604
1853,9833,8.501174211692405
1855,9835,9.492043635138948
1856,9836,11.042823228185869
1857,9837,5.096217412393649
1861,9841,8.321720989006277
1863,9844,11.51588694750614
1864,9845,15.161487534545708
1868,9849,17.765312300186768
1869,9850,12.299121270113275
1870,9851,4.903665405677028
1872,9853,8.781431914314929
1875,9856,14.82595814511427
1878,9859,9.483801262050829
1879,9860,9.376248334077916
1881,9862,6.959627787298388
1885,9868,11.596545445368694
1889,9873,8.941242178570914
1891,9875,7.498490746996611
1892,9876,12.257908109372778
1894,9878,8.783190707872603
1896,9880,10.105480252303394
1901,9886,12.554113445744608
1902,9887,10.09040419230134
1903,9888,11.087755966043307
1912,9900,7.575744400161149
1913,9901,10.182866194077937
1914,9902,11.396241934137068
1916,9904,8.779380138809223
1919,9908,9.190616523059276
1922,9911,9.259825029002087
1926,9917,8.705135201411547
1928,9920,10.043154568239167
1932,9926,6.745727309225302
1934,9928,6.230101217424691
1936,9930,10.893454668007916
1937,9932,10.199106188375596
1938,9933,8.837639182780418
1941,9938,8.524044268570856
1942,9939,7.078529836840332
1944,9942,5.439751094726757
1949,9947,10.918127237465551
1950,9948,6.396231769933302
1952,9950,17.66857786210042
1953,9951,5.138890077929084
1954,9952,4.52984491827358
1955,9953,7.097567598108324
1956,9955,8.2478291908673
1958,9957,5.330037159217443
1959,9958,13.581049472836416
1960,9959,5.859480797452281
1961,9960,6.34186404343812
1964,9964,12.799867528068985
1966,9966,4.853997699217161
1967,9968,8.411287560964462
1970,9971,17.11120833449796
1971,9972,14.655733827900946
1972,9973,11.66907622123505
1973,9974,7.495447299523525
1974,9975,5.805007582245933
1982,9984,6.534077400004573
1983,9985,9.22930854202979
1991,9996,11.288270871325777
1992,9997,5.367165988295724
1993,9998,10.811247767961582
1996,10002,9.675710806475
1997,10004,9.31371566233312
1999,10006,8.822794499021803
2001,10009,4.160358815937206
2005,10013,12.989340080071075
2009,10018,7.245280100153442
2010,10020,8.834357972827101
2011,10022,10.22505602796664
2013,10027,5.999377054798009
2014,14312,9.609711032830354
2015,14313,13.94647309314276
2016,14314,11.863475743594972
2020,15560,7.492189338368988
2021,15591,12.64139758766784
2024,18694,14.023520189925406
2025,18696,10.843153665532078
2028,19951,12.26476551514898
